Module,Part,Question,comment,Program,Qn,section,module,C_N,Score,Description
Five,Stakeholder Involvement,"Q3. Does the org share findings, recommendations of assessments, studies, plans and evaluations with key stakeholders?","ROM: ""Govt trust fund has never happened to date, so KCCA cannot commit funding to support HIV for sustainability.""
UCMB: ""Sharing is not initiated by them, usually by CDC because of the initial years of PEPFAR where people used to hide data.""                                            AIC: ""They involve key stakeholders in implementation – e.g. in Wakiso they are working with AGYW and they get their insights. They also leverage programs and activities that are under the government for sustainability.""",UPMB,3,1,5,5_1_3,5,Exhibits a high level of transparency and actively engages with key stakeholders on a regular basis
Five,Stakeholder Involvement,"Q3. Does the org share findings, recommendations of assessments, studies, plans and evaluations with key stakeholders?","ROM: ""Govt trust fund has never happened to date, so KCCA cannot commit funding to support HIV for sustainability.""
UCMB: ""Sharing is not initiated by them, usually by CDC because of the initial years of PEPFAR where people used to hide data.""                                            AIC: ""They involve key stakeholders in implementation – e.g. in Wakiso they are working with AGYW and they get their insights. They also leverage programs and activities that are under the government for sustainability.""",UMMB,3,1,5,5_1_3,4,Shares findings with some transparency 
Five,Stakeholder Involvement,"Q3. Does the org share findings, recommendations of assessments, studies, plans and evaluations with key stakeholders?","ROM: ""Govt trust fund has never happened to date, so KCCA cannot commit funding to support HIV for sustainability.""
UCMB: ""Sharing is not initiated by them, usually by CDC because of the initial years of PEPFAR where people used to hide data.""                                            AIC: ""They involve key stakeholders in implementation – e.g. in Wakiso they are working with AGYW and they get their insights. They also leverage programs and activities that are under the government for sustainability.""",AIC,3,1,5,5_1_3,5,Exhibits a high level of transparency and actively engages with key stakeholders on a regular basis
Five,Resource Mobilization,Q1. Does the org have sufficient financial resources to continue existing programs next year without new donor funding?,"ROM: ""No - these are donor-driven projects. They have a small endowment fund to support a minimal team that can help fund raising but not for long.""
UCMB: ""The traditional sources of funding such as foundations have gone down. They don't get IDC at all; it's at zero from CDC, but USAID does give.""
UPMB: ""Can continue some elements of the implementation but not all; the health facilities will not close down, will just plan to readjust.""
UMMB: ""If all funding goes the only person left would be Kivumbi.""
AIC: ""Depend heavily on donor. They have a user fee in their clinics 5,000 per client. Strategic direction is to go into training and capacity development and research as a function to raise resources.""",ROM,1,2,5,5_2_1,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q1. Does the org have sufficient financial resources to continue existing programs next year without new donor funding?,"ROM: ""No - these are donor-driven projects. They have a small endowment fund to support a minimal team that can help fund raising but not for long.""
UCMB: ""The traditional sources of funding such as foundations have gone down. They don't get IDC at all; it's at zero from CDC, but USAID does give.""
UPMB: ""Can continue some elements of the implementation but not all; the health facilities will not close down, will just plan to readjust.""
UMMB: ""If all funding goes the only person left would be Kivumbi.""
AIC: ""Depend heavily on donor. They have a user fee in their clinics 5,000 per client. Strategic direction is to go into training and capacity development and research as a function to raise resources.""",UCMB,1,2,5,5_2_1,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q1. Does the org have sufficient financial resources to continue existing programs next year without new donor funding?,"ROM: ""No - these are donor-driven projects. They have a small endowment fund to support a minimal team that can help fund raising but not for long.""
UCMB: ""The traditional sources of funding such as foundations have gone down. They don't get IDC at all; it's at zero from CDC, but USAID does give.""
UPMB: ""Can continue some elements of the implementation but not all; the health facilities will not close down, will just plan to readjust.""
UMMB: ""If all funding goes the only person left would be Kivumbi.""
AIC: ""Depend heavily on donor. They have a user fee in their clinics 5,000 per client. Strategic direction is to go into training and capacity development and research as a function to raise resources.""",UPMB,1,2,5,5_2_1,3,Moderate financial resources and some reserves but there may be constraints
Five,Resource Mobilization,Q1. Does the org have sufficient financial resources to continue existing programs next year without new donor funding?,"ROM: ""No - these are donor-driven projects. They have a small endowment fund to support a minimal team that can help fund raising but not for long.""
UCMB: ""The traditional sources of funding such as foundations have gone down. They don't get IDC at all; it's at zero from CDC, but USAID does give.""
UPMB: ""Can continue some elements of the implementation but not all; the health facilities will not close down, will just plan to readjust.""
UMMB: ""If all funding goes the only person left would be Kivumbi.""
AIC: ""Depend heavily on donor. They have a user fee in their clinics 5,000 per client. Strategic direction is to go into training and capacity development and research as a function to raise resources.""",UMMB,1,2,5,5_2_1,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q1. Does the org have sufficient financial resources to continue existing programs next year without new donor funding?,"ROM: ""No - these are donor-driven projects. They have a small endowment fund to support a minimal team that can help fund raising but not for long.""
UCMB: ""The traditional sources of funding such as foundations have gone down. They don't get IDC at all; it's at zero from CDC, but USAID does give.""
UPMB: ""Can continue some elements of the implementation but not all; the health facilities will not close down, will just plan to readjust.""
UMMB: ""If all funding goes the only person left would be Kivumbi.""
AIC: ""Depend heavily on donor. They have a user fee in their clinics 5,000 per client. Strategic direction is to go into training and capacity development and research as a function to raise resources.""",AIC,1,2,5,5_2_1,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q2. Does the org have sufficient financial resources to continue existing programs in the next 5 years without new donor funding?,,ROM,2,2,5,5_2_2,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q2. Does the org have sufficient financial resources to continue existing programs in the next 5 years without new donor funding?,,UCMB,2,2,5,5_2_2,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q2. Does the org have sufficient financial resources to continue existing programs in the next 5 years without new donor funding?,,UPMB,2,2,5,5_2_2,3,Moderate financial resources and some reserves but there may be constraints
Five,Resource Mobilization,Q2. Does the org have sufficient financial resources to continue existing programs in the next 5 years without new donor funding?,,UMMB,2,2,5,5_2_2,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q2. Does the org have sufficient financial resources to continue existing programs in the next 5 years without new donor funding?,,AIC,2,2,5,5_2_2,1,No financial resources to continue existing programming
Five,Resource Mobilization,Q3. How would the organization weather an unexpected reduction in funding?,"UCMB: ""They are facing a lot of pressure from the board to become self-sustaining, and yet it is essentially impossible. The church does NOT give money to support health services.""
UPMB: ""Will not shut down completely, but can likely keep afloat with adjustments.""
UMMB: ""Can downsize and look at other models of implementation, as well as new partnerships.""
AIC: ""Can downsize and look at other models of implementation, as well as new partnerships.""",ROM,3,2,5,5_2_3,2,May be able to handle some reduction in funding but no contingency plan 
